rotr;rotl;shift;rounds
20;07;09;65533
20;07;10;9197
20;07;12;507
20;07;14;26039
20;07;15;114673
20;07;16;119
20;07;18;1189
20;07;19;65527
20;07;25;31
20;07;27;2729
20;07;28;129793
20;07;29;65533
20;07;30;2729
20;07;31;61409
20;08;08;13
20;08;10;15
20;08;11;31
20;08;13;31
20;08;14;15
20;08;15;31
20;08;16;7
20;08;19;509
20;08;20;29
20;08;24;29
20;08;28;13
20;09;08;509
20;09;09;42965
20;09;12;5207
20;09;13;3047
20;09;16;31
20;09;19;32765
20;09;20;65533
20;09;21;131069
20;09;23;31
20;09;24;8737
20;09;25;8189
20;09;27;6131
20;09;28;1679
20;09;29;31
20;09;31;39
20;10;08;15
20;10;11;419
20;10;12;209
20;10;14;29
20;10;16;23
20;10;17;2729
20;10;18;83
20;10;20;59
20;10;22;59
20;10;23;2519
20;10;24;433
20;10;25;15329
20;10;26;125
20;10;30;23
20;11;13;9197
20;11;16;31
20;11;20;1189
20;11;21;31
20;11;22;65533
20;11;27;2569
20;11;29;125
20;11;31;125
20;13;08;131069
20;13;16;31
20;13;17;32765
20;13;19;114673
20;13;20;61409
20;13;22;114673
20;13;23;131069
20;13;27;9547
20;13;29;43689
20;13;31;507
20;14;08;27
20;14;10;509
20;14;12;69
20;14;13;114673
20;14;18;433
20;14;20;83
20;14;21;26213
20;14;23;3065
20;14;24;59
20;14;26;253
20;14;30;83
20;15;08;125
20;15;10;57315
20;15;13;419
20;15;15;131069
20;15;16;31
20;15;17;1007
20;15;20;31
20;15;22;131069
20;15;24;119
20;15;25;114673
20;15;28;114673
20;15;29;43689
20;15;31;119
20;16;10;59
20;16;11;125
20;16;13;10229
20;16;14;23
20;16;16;7
20;16;19;125
20;16;20;7
20;16;22;15
20;16;28;29
20;17;08;8189
20;17;10;251
20;17;15;15
20;17;16;47
20;17;17;12953
20;17;20;31
20;17;21;7811
20;17;22;126913
20;17;23;65531
20;17;24;59
20;17;25;10709
20;17;27;1019
20;17;28;251
20;17;29;15809
20;17;30;9361
20;17;31;47
20;18;08;433
20;18;13;10921
20;18;14;125
20;18;20;433
20;18;21;114673
20;18;22;509
20;18;25;49145
20;18;26;125
20;18;28;253
20;18;30;23
20;19;09;59
20;19;11;16001
20;19;13;31
20;19;14;64769
20;19;17;3809
20;19;20;126913
20;19;22;9361
20;19;23;114673
20;19;24;239
20;19;27;61409
20;19;28;129793
20;19;30;9361
20;19;31;479
20;20;11;2519
20;20;12;9
20;20;13;126913
20;20;16;11
20;20;20;29
20;20;24;7
20;21;10;1259
20;21;11;114673
20;21;13;125
20;21;14;503
20;21;16;251
20;21;18;239
20;21;19;9197
20;21;20;31
20;21;21;32765
20;21;23;131069
20;21;25;31495
20;21;26;2113
20;21;27;2039
20;21;28;114673
20;21;30;32759
20;21;31;867
20;22;09;2729
20;22;10;15
20;22;11;3905
20;22;16;15
20;22;17;31
20;22;19;126913
20;22;20;15
20;22;22;433
20;22;23;42965
20;22;24;433
20;22;25;3569
20;22;26;101
20;22;30;29
20;23;09;31
20;23;11;8189
20;23;12;47
20;23;13;7619
20;23;14;3275
20;23;15;1007
20;23;16;507
20;23;18;1487
20;23;19;9361
20;23;20;31
20;23;21;26213
20;23;26;53339
20;23;30;2729
20;23;31;65533
20;24;08;29
20;24;10;59
20;24;11;3065
20;24;12;29
20;24;13;2043
20;24;16;7
20;24;18;253
20;24;19;509
20;24;20;7
20;24;22;125
20;24;28;13
21;01;14;65533
21;01;19;509
21;01;21;65533
21;01;22;126913
21;01;25;6095
21;01;26;118109
21;01;30;43689
21;02;09;8189
21;02;10;2045
21;02;11;2729
21;02;13;28657
21;02;14;16381
21;02;16;55
21;02;17;126913
21;02;21;126913
21;02;23;629
21;02;26;10229
21;02;27;126913
21;02;30;15809
21;02;31;3569
21;03;08;419
21;03;21;39
21;03;24;31
21;04;08;169
21;04;09;32765
21;04;16;15
21;04;17;131069
21;04;18;32759
21;04;19;129793
21;04;21;31
21;04;24;65533
21;04;25;419
21;04;28;28657
21;04;29;32765
21;04;31;65533
21;05;08;95045
21;05;09;16381
21;05;11;131069
21;05;13;909
21;05;14;131069
21;05;18;63363
21;05;20;49145
21;05;21;209
21;05;24;14321
21;05;27;95045
21;05;28;19529
21;05;29;15809
21;05;30;15329
21;06;08;509
21;06;10;126913
21;06;11;1019
21;06;12;32765
21;06;14;509
21;06;15;28643
21;06;16;119
21;06;18;2339
21;06;20;85973
21;06;21;21843
21;06;22;114673
21;06;26;509
21;06;27;4087
21;06;28;49145
21;06;30;2045
21;06;31;61
21;07;08;6131
21;07;14;42965
21;07;15;131069
21;07;16;47
21;07;18;9361
21;07;21;507
21;07;22;49145
21;07;24;65533
21;07;25;67
21;07;28;507
21;08;08;7139
21;08;09;65533
21;08;10;1259
21;08;12;15
21;08;13;495
21;08;14;39
21;08;17;26669
21;08;18;1007
21;08;21;114673
21;08;24;21843
21;08;25;118109
21;08;26;65533
21;08;27;126913
21;08;29;3809
21;08;30;39
21;08;31;9361
21;09;09;61409
21;09;10;32759
21;09;13;114673
21;09;14;761
21;09;16;495
21;09;18;8189
21;09;21;32765
21;09;22;3047
21;09;23;3065
21;09;24;43689
21;09;26;1019
21;09;30;239
21;10;08;43689
21;10;09;43689
21;10;12;65533
21;10;13;209
21;10;14;15329
21;10;16;47
21;10;17;7619
21;10;21;101
21;10;22;681
21;10;24;16001
21;10;25;114673
21;10;26;126913
21;10;27;389
21;10;31;39369
21;12;08;49145
21;12;13;9197
21;12;16;31
21;12;19;65531
21;12;20;1189
21;12;21;31
21;12;22;65533
21;12;27;2569
21;12;29;125
21;12;31;125
21;13;11;839
21;13;13;1487
21;13;19;15809
21;13;21;18541
21;13;22;43689
21;13;24;10229
21;13;25;114673
21;13;26;15329
21;13;30;909
21;14;08;131069
21;14;09;36889
21;14;10;3905
21;14;14;251
21;14;16;55
21;14;18;867
21;14;21;32765
21;14;25;507
21;14;27;43689
21;14;29;125
21;14;30;131069
21;14;31;126913
21;15;11;16001
21;15;12;85973
21;15;15;16375
21;15;17;371
21;15;20;15329
21;15;21;167
21;15;22;8737
21;15;28;65533
21;16;09;2189
21;16;13;131069
21;16;14;65533
21;16;16;31
21;16;17;16379
21;16;21;7
21;16;22;65533
21;16;23;15329
21;16;24;126913
21;16;25;61409
21;16;26;15
21;16;27;114673
21;16;28;119
21;16;29;119
21;16;30;119
21;16;31;509
21;17;08;65533
21;17;09;9197
21;17;14;461
21;17;15;9197
21;17;18;8189
21;17;21;8189
21;17;22;43689
21;17;23;305
21;17;27;57315
21;17;28;659
21;17;29;1021
21;17;30;26213
21;18;08;21335
21;18;11;126913
21;18;12;114673
21;18;13;43689
21;18;14;31
21;18;15;223
21;18;16;867
21;18;17;129793
21;18;18;14321
21;18;21;31
21;18;23;71
21;18;25;7811
21;18;28;119
21;18;29;55117
21;18;31;3569
21;19;10;9361
21;19;12;65533
21;19;13;55
21;19;14;16001
21;19;16;47
21;19;21;47
21;19;24;32765
21;20;09;85973
21;20;12;867
21;20;13;18541
21;20;14;119
21;20;16;251
21;20;17;32765
21;20;19;126913
21;20;21;31
21;20;23;114673
21;20;26;131069
21;20;30;509
21;20;31;65533
21;21;08;65533
21;21;10;129793
21;21;11;32765
21;21;12;629
21;21;16;867
21;21;18;8189
21;21;20;126913
21;21;21;509
21;21;22;14321
21;21;23;1301
21;21;30;251
21;22;08;118109
21;22;09;65533
21;22;10;32765
21;22;12;9197
21;22;13;9361
21;22;16;31
21;22;17;42965
21;22;19;12953
21;22;21;31
21;22;22;126913
21;22;27;3065
21;22;31;61
21;23;08;3275
21;23;09;167
21;23;11;129793
21;23;12;371
21;23;13;507
21;23;16;507
21;23;17;119
21;23;18;131069
21;23;21;867
21;23;22;131069
21;23;28;167
21;24;08;126913
21;24;09;126913
21;24;10;8189
21;24;13;509
21;24;16;119
21;24;17;10229
21;24;18;15
21;24;21;15
21;24;27;95045
21;24;28;15
21;24;31;9361
22;01;09;123
22;01;10;507
22;01;11;95045
22;01;14;419
22;01;18;867
22;01;20;867
22;01;21;8183
22;01;22;31
22;01;24;371
22;01;26;867
22;01;27;509
22;01;28;507
22;01;29;65533
22;01;31;31
22;02;08;27
22;02;22;19
22;02;24;15
22;03;08;1425
22;03;09;8189
22;03;11;8189
22;03;12;203
22;03;13;14321
22;03;17;20459
22;03;18;114673
22;03;20;6509
22;03;21;32765
22;03;22;126913
22;03;23;131069
22;03;26;203
22;03;29;32765
22;03;30;126913
22;03;31;3569
22;04;08;185
22;04;10;125
22;04;12;253
22;04;13;507
22;04;14;433
22;04;19;509
22;04;21;43689
22;04;22;433
22;04;24;253
22;04;28;185
22;04;30;23
22;05;11;20469
22;05;12;32765
22;05;16;119
22;05;18;2729
22;05;19;629
22;05;20;513
22;05;21;10667
22;05;22;32765
22;05;25;761
22;05;27;31
22;05;30;181
22;05;31;167
22;06;08;185
22;06;11;509
22;06;13;14321
22;06;15;15809
22;06;16;59
22;06;17;15809
22;06;19;14321
22;06;22;209
22;06;24;253
22;06;28;253
22;07;08;131069
22;07;09;3161
22;07;10;7111
22;07;12;867
22;07;13;253
22;07;17;419
22;07;18;867
22;07;20;9197
22;07;24;18541
22;07;25;251
22;07;26;1679
22;07;27;114673
22;07;28;12953
22;07;31;129793
22;08;08;101
22;08;10;169
22;08;14;59
22;08;17;119
22;08;19;119
22;08;21;167
22;08;22;15
22;08;24;83
22;08;30;19
22;09;12;65533
22;09;14;65533
22;09;15;131069
22;09;16;59
22;09;22;5333
22;09;23;867
22;09;26;16379
22;09;27;114673
22;09;29;65527
22;09;31;47
22;11;08;43689
22;11;09;43689
22;11;12;65533
22;11;13;209
22;11;14;15329
22;11;16;47
22;11;17;7619
22;11;21;101
22;11;22;681
22;11;24;16001
22;11;25;114673
22;11;26;126913
22;11;27;389
22;11;31;39369
22;12;08;15
22;12;11;419
22;12;12;209
22;12;14;29
22;12;16;23
22;12;17;2729
22;12;18;83
22;12;20;59
22;12;22;59
22;12;24;433
22;12;25;15329
22;12;26;125
22;12;30;23
22;13;08;7139
22;13;10;2729
22;13;11;8189
22;13;14;119
22;13;15;64769
22;13;19;126913
22;13;21;12953
22;13;22;126913
22;13;23;20469
22;13;24;26213
22;13;27;761
22;13;28;181
22;13;30;131069
22;13;31;59
22;14;08;253
22;14;12;59
22;14;13;65533
22;14;15;126913
22;14;16;27
22;14;22;101
22;14;23;131069
22;14;28;125
22;15;08;114673
22;15;10;3905
22;15;11;114673
22;15;12;433
22;15;16;119
22;15;17;509
22;15;18;1169
22;15;20;129793
22;15;22;32765
22;15;23;42965
22;15;24;6509
22;15;25;681
22;15;26;114673
22;15;30;929
22;15;31;53339
22;16;09;15
22;16;10;69
22;16;12;15
22;16;14;251
22;16;15;119
22;16;16;15
22;16;22;7
22;16;23;129793
22;16;24;433
22;16;25;503
22;16;27;867
22;16;28;15
22;16;30;19
22;17;08;118109
22;17;09;867
22;17;12;131069
22;17;13;12953
22;17;15;31
22;17;16;47
22;17;21;131069
22;17;22;126913
22;17;25;2045
22;17;26;126913
22;17;30;114673
22;17;31;47
22;18;09;1019
22;18;11;65533
22;18;12;433
22;18;14;27
22;18;16;23
22;18;22;59
22;18;24;433
22;19;08;126913
22;19;11;19529
22;19;13;31
22;19;14;114673
22;19;15;21589
22;19;17;26213
22;19;18;26213
22;19;22;114673
22;19;25;2729
22;19;26;7619
22;19;27;8189
22;19;29;4091
22;19;31;95045
22;20;09;119
22;20;11;867
22;20;12;59
22;20;13;545
22;20;14;253
22;20;15;4063
22;20;16;15
22;20;18;185
22;20;19;65533
22;20;21;32765
22;20;22;15
22;20;24;509
22;20;30;23
22;21;08;2113
22;21;11;31
22;21;15;110669
22;21;16;31
22;21;17;65531
22;21;18;32765
22;21;21;16001
22;21;22;509
22;21;24;131069
22;21;25;131069
22;21;26;126913
22;21;27;114673
22;21;29;26669
22;21;31;339
22;22;09;16375
22;22;10;433
22;22;12;23
22;22;14;29
22;22;16;59
22;22;18;101
22;22;21;7139
22;22;22;253
22;22;23;61409
22;22;28;59
22;23;09;126913
22;23;10;2045
22;23;12;867
22;23;13;118109
22;23;17;3275
22;23;18;64769
22;23;19;509
22;23;20;65533
22;23;21;5207
22;23;22;65533
22;23;25;131069
22;23;28;129793
22;23;31;18541
22;24;08;433
22;24;11;65533
22;24;13;7
22;24;14;253
22;24;16;15
22;24;17;119
22;24;18;253
22;24;19;32765
22;24;21;10229
22;24;22;15
22;24;23;114673
22;24;25;6137
22;24;26;509
22;24;28;23
22;24;30;19
23;01;23;39
23;01;24;32765
23;02;08;131069
23;02;09;65533
23;02;11;3275
23;02;12;43689
23;02;13;629
23;02;14;3569
23;02;15;32765
23;02;18;507
23;02;20;119
23;02;21;3905
23;02;23;31
23;02;27;126913
23;02;28;3569
23;02;30;49145
23;02;31;47
23;03;09;65527
23;03;11;909
23;03;12;3569
23;03;16;1019
23;03;18;8189
23;03;22;2729
23;03;23;129793
23;03;24;509
23;03;29;26213
23;03;30;43689
23;04;08;49145
23;04;10;43689
23;04;12;8189
23;04;13;31
23;04;15;181
23;04;17;8189
23;04;19;65527
23;04;20;114673
23;04;21;8183
23;04;23;31
23;04;25;131069
23;04;28;64769
23;04;30;31
23;04;31;39
23;05;08;131069
23;05;14;28657
23;05;16;507
23;05;18;129793
23;05;22;28657
23;05;23;495
23;05;24;32765
23;05;27;59
23;05;28;32765
23;06;08;8737
23;06;09;251
23;06;10;114673
23;06;11;61409
23;06;12;5109
23;06;13;419
23;06;14;129793
23;06;16;167
23;06;18;509
23;06;20;129793
23;06;21;371
23;06;26;32765
23;06;28;118109
23;06;29;181
23;06;31;47
23;07;08;9197
23;07;14;131069
23;07;18;131069
23;07;20;114673
23;07;22;131069
23;07;24;49145
23;07;25;61409
23;07;30;65533
23;08;08;9361
23;08;10;14321
23;08;11;43689
23;08;13;65533
23;08;15;119
23;08;19;251
23;08;21;251
23;08;22;1007
23;08;23;32765
23;08;24;8679
23;08;25;114673
23;08;29;118109
23;08;31;39
23;10;09;49145
23;10;12;65533
23;10;14;65533
23;10;15;131069
23;10;16;59
23;10;18;31247
23;10;22;5333
23;10;23;867
23;10;26;16379
23;10;27;114673
23;10;31;47
23;11;08;2039
23;11;09;61409
23;11;13;114673
23;11;14;761
23;11;16;495
23;11;18;8189
23;11;21;32765
23;11;22;3047
23;11;23;3065
23;11;24;43689
23;11;26;1019
23;11;30;239
23;12;08;509
23;12;09;42965
23;12;13;3047
23;12;16;31
23;12;19;32765
23;12;20;65533
23;12;21;131069
23;12;23;31
23;12;24;8737
23;12;25;8189
23;12;27;6131
23;12;29;31
23;12;31;39
23;13;09;131069
23;13;12;7811
23;13;18;503
23;13;19;47
23;13;20;9197
23;13;23;1019
23;14;08;21843
23;14;12;31
23;14;16;55
23;14;17;3471
23;14;18;119
23;14;20;9361
23;14;22;126913
23;14;23;867
23;14;24;47243
23;14;25;14321
23;14;26;9197
23;14;27;32759
23;14;28;129793
23;14;30;126913
23;14;31;47
23;15;08;9197
23;15;10;7139
23;15;11;7709
23;15;12;2729
23;15;15;4087
23;15;16;867
23;15;18;169
23;15;20;889
23;15;23;8189
23;15;24;114673
23;15;25;65533
23;15;26;761
23;15;29;61409
23;15;30;2113
23;16;09;1313
23;16;13;3809
23;16;14;7
23;16;16;31
23;16;17;8679
23;16;19;131069
23;16;20;32765
23;16;27;867
23;16;28;867
23;16;31;39
23;17;10;114673
23;17;13;55
23;17;14;3065
23;17;15;55
23;17;16;47
23;17;23;119
23;17;24;31
23;18;08;126913
23;18;10;15809
23;18;12;16001
23;18;14;251
23;18;15;509
23;18;16;15
23;18;18;251
23;18;19;114673
23;18;21;3471
23;18;23;31
23;18;25;32765
23;18;27;57287
23;18;31;47
23;19;08;119
23;19;10;43689
23;19;12;65533
23;19;13;126913
23;19;14;8183
23;19;15;18541
23;19;16;503
23;19;17;5333
23;19;18;681
23;19;19;26669
23;19;20;26213
23;19;22;509
23;19;23;15239
23;19;24;5333
23;19;25;65533
23;19;30;61409
23;20;12;31
23;20;13;909
23;20;16;507
23;20;17;2045
23;20;18;114673
23;20;19;49145
23;20;20;371
23;20;22;1019
23;20;23;31
23;20;26;2729
23;20;27;32765
23;20;29;42965
23;20;31;39
23;21;11;83
23;21;12;32765
23;21;13;1019
23;21;15;35
23;21;16;507
23;21;19;867
23;21;23;507
23;21;28;507
23;22;10;65533
23;22;12;85973
23;22;13;114673
23;22;15;65533
23;22;18;126913
23;22;19;251
23;22;20;867
23;22;22;32765
23;22;23;31
23;22;28;509
23;22;29;65533
23;22;30;114673
23;22;31;47
23;23;08;49145
23;23;09;126913
23;23;14;119
23;23;15;83
23;23;16;27
23;23;17;63363
23;23;18;119
23;23;22;64769
23;23;23;65533
23;23;24;65533
23;23;26;26669
23;23;27;2603
23;23;28;131069
23;23;29;16379
23;23;30;371
23;24;08;32765
23;24;09;114673
23;24;13;43689
23;24;14;9361
23;24;15;61409
23;24;20;8189
23;24;23;31
23;24;25;503
23;24;29;118109
23;24;30;47
23;24;31;39
24;01;08;47
24;01;09;909
24;01;11;43689
24;01;13;251
24;01;14;31
24;01;18;119
24;01;19;1007
24;01;20;15
24;01;21;909
24;01;22;31
24;01;24;31
24;01;27;125
24;01;28;31
24;01;31;31
24;02;08;23
24;02;10;59
24;02;12;15
24;02;17;31
24;02;19;125
24;02;20;15
24;02;21;129793
24;02;22;29
24;02;23;31
24;02;24;15
24;02;30;15
24;03;08;131069
24;03;10;31
24;03;12;509
24;03;13;2519
24;03;14;32765
24;03;22;125
24;03;23;131069
24;03;24;10921
24;03;28;31
24;03;29;2519
24;03;31;42965
24;04;08;11
24;04;11;114673
24;04;13;114673
24;04;14;125
24;04;15;509
24;04;16;7
24;04;17;31
24;04;18;15
24;04;19;31
24;04;21;31
24;04;22;15
24;04;23;31
24;04;24;7
24;04;28;7
24;05;08;131069
24;05;09;2045
24;05;10;6131
24;05;11;39369
24;05;12;118109
24;05;14;1007
24;05;15;42965
24;05;16;119
24;05;18;32765
24;05;20;335
24;05;21;10229
24;05;22;119
24;05;23;126913
24;05;24;10921
24;05;26;119
24;05;27;31
24;05;29;1019
24;05;31;867
24;06;08;253
24;06;10;253
24;06;14;169
24;06;18;19
24;06;21;47
24;06;23;507
24;06;24;83
24;06;26;433
24;06;27;129793
24;06;30;119
24;07;08;3569
24;07;10;1007
24;07;11;239
24;07;13;15329
24;07;15;126913
24;07;17;39
24;07;21;867
24;07;22;126913
24;07;24;509
24;07;25;31
24;07;29;867
24;07;31;909
24;09;08;9361
24;09;10;14321
24;09;11;43689
24;09;13;65533
24;09;15;119
24;09;19;251
24;09;22;1007
24;09;23;32765
24;09;24;8679
24;09;25;114673
24;09;29;118109
24;09;31;39
24;10;08;101
24;10;10;169
24;10;14;59
24;10;17;119
24;10;19;119
24;10;21;167
24;10;22;15
24;10;24;83
24;10;30;19
24;11;08;7139
24;11;09;65533
24;11;10;1259
24;11;12;15
24;11;14;39
24;11;17;26669
24;11;18;1007
24;11;21;114673
24;11;25;118109
24;11;26;65533
24;11;27;126913
24;11;29;3809
24;11;30;39
24;11;31;9361
24;12;08;13
24;12;10;15
24;12;11;31
24;12;13;31
24;12;14;15
24;12;15;31
24;12;16;7
24;12;19;509
24;12;20;29
24;12;21;14279
24;12;24;29
24;12;28;13
24;13;08;7139
24;13;12;5109
24;13;13;13577
24;13;14;503
24;13;16;31
24;13;18;1019
24;13;19;15
24;13;24;126913
24;13;26;125
24;13;28;509
24;13;29;131069
24;13;31;251
24;14;08;253
24;14;09;31
24;14;11;126913
24;14;12;119
24;14;13;167
24;14;16;15
24;14;17;119
24;14;18;7
24;14;24;15
24;14;26;59
24;14;27;129793
24;14;30;509
24;15;08;9361
24;15;16;31
24;15;17;7
24;15;20;126913
24;15;23;14321
24;15;24;31
24;15;25;65533
24;15;27;114673
24;15;28;7
24;15;31;114673
24;16;09;31
24;16;10;15
24;16;11;31
24;16;12;7
24;16;13;31
24;16;14;15
24;16;15;31
24;16;16;3
24;16;24;3
24;17;08;9361
24;17;09;55117
24;17;11;114673
24;17;13;131069
24;17;16;31
24;17;17;114673
24;17;19;5455
24;17;20;31
24;17;21;761
24;17;22;131069
24;17;24;31
24;17;25;909
24;17;28;31
24;17;29;1007
24;17;31;47
24;18;08;253
24;18;09;114673
24;18;10;125
24;18;12;433
24;18;13;9197
24;18;14;7
24;18;15;32765
24;18;16;15
24;18;17;507
24;18;18;33
24;18;20;125
24;18;21;9547
24;18;23;47
24;18;24;15
24;18;26;119
24;18;27;125
24;18;30;23
24;19;08;65533
24;19;09;118109
24;19;13;7
24;19;14;2729
24;19;17;42965
24;19;18;31
24;19;19;10709
24;19;20;509
24;19;22;4087
24;19;23;16367
24;19;29;26669
24;19;31;8189
24;20;12;7
24;20;14;433
24;20;16;7
24;20;20;13
24;20;24;29
24;20;28;11
24;21;08;65533
24;21;09;26213
24;21;11;15
24;21;13;3555
24;21;16;119
24;21;19;85973
24;21;21;126913
24;21;23;16001
24;21;24;126913
24;21;25;43689
24;21;28;507
24;21;30;31
24;21;31;35
24;22;08;253
24;22;09;131069
24;22;10;15
24;22;11;4087
24;22;15;509
24;22;16;15
24;22;18;433
24;22;19;31
24;22;21;31
24;22;24;433
24;22;27;14321
24;22;28;15
24;22;30;253
24;23;08;9361
24;23;09;31
24;23;13;126913
24;23;15;26213
24;23;17;131069
24;23;18;7619
24;23;21;65533
24;23;23;15329
24;23;24;31
24;23;25;3569
24;23;26;1007
24;23;29;43689
24;23;30;119
24;23;31;129793
24;24;08;5
24;24;16;3
